"weight";"lat";"lon"
"2";"38.305";"-92.113"
"2";"38.305";"-92.042"
"2";"38.305";"-91.923"
"2";"38.305";"-91.133"
"2";"38.305";"-90.833"
"2";"38.305";"-90.673"
"2";"38.305";"-90.533"
"2";"38.305";"-90.513"
"2";"38.305";"-90.243"
"2";"38.305";"-90.233"
"2";"38.305";"-90.033"
"2";"38.295";"-92.042"
"2";"38.295";"-91.863"
"2";"38.295";"-91.723"
"2";"38.295";"-91.073"
"2";"38.295";"-90.873"
"2";"38.295";"-90.613"
"2";"38.295";"-90.523"
"2";"38.295";"-90.513"
"2";"38.295";"-90.433"
"2";"38.295";"-90.423"
"2";"38.295";"-90.363"
"2";"38.295";"-90.213"
"2";"38.295";"-90.173"
"2";"38.285";"-92.233"
"2";"38.285";"-92.223"
"2";"38.285";"-91.902"
"2";"38.285";"-91.863"
"2";"38.285";"-91.813"
"2";"38.285";"-91.743"
"2";"38.285";"-91.723"
"2";"38.285";"-90.843"
"2";"38.285";"-90.563"
"2";"38.285";"-90.483"
"2";"38.285";"-90.363"
"2";"38.285";"-90.213"
"2";"38.275";"-92.273"
"2";"38.275";"-92.233"
"2";"38.275";"-92.193"
"2";"38.275";"-92.133"
"2";"38.275";"-91.963"
"2";"38.275";"-90.933"
"2";"38.275";"-90.753"
"2";"38.275";"-90.413"
"2";"38.275";"-90.213"
"2";"38.265";"-92.333"
"2";"38.265";"-92.292"
"2";"38.265";"-92.273"
"2";"38.265";"-92.152"
"2";"38.265";"-91.883"
"2";"38.265";"-91.783"
"2";"38.265";"-91.253"
"2";"38.265";"-91.233"
"2";"38.265";"-90.533"
"2";"38.265";"-90.402"
"2";"38.265";"-90.353"
"2";"38.265";"-90.193"
"2";"38.265";"-90.152"
"2";"38.265";"-90.053"
"2";"38.255";"-92.353"
"2";"38.255";"-92.233"
"2";"38.255";"-92.023"
"2";"38.255";"-91.953"
"2";"38.255";"-91.943"
"2";"38.255";"-91.363"
"2";"38.255";"-91.163"
"2";"38.255";"-91.133"
"2";"38.255";"-91.042"
"2";"38.255";"-91.023"
"2";"38.255";"-90.913"
"2";"38.255";"-90.753"
"2";"38.255";"-90.703"
"2";"38.255";"-90.593"
"2";"38.255";"-90.563"
"2";"38.255";"-90.363"
"2";"38.255";"-90.113"
"2";"38.245";"-92.383"
"2";"38.245";"-92.083"
"2";"38.245";"-91.173"
"2";"38.245";"-91.042"
"2";"38.245";"-91.033"
"2";"38.245";"-90.833"
"2";"38.245";"-90.723"
"2";"38.245";"-90.673"
"2";"38.245";"-90.652"
"2";"38.245";"-90.633"
"2";"38.245";"-90.523"
"2";"38.245";"-90.503"
"2";"38.245";"-90.183"
"2";"38.235";"-92.413"
"2";"38.235";"-92.203"
"2";"38.235";"-91.053"
"2";"38.235";"-90.763"
"2";"38.235";"-90.652"
"2";"38.235";"-90.183"
"2";"38.235";"-90.173"
"2";"38.225";"-92.413"
"2";"38.225";"-92.402"
"2";"38.225";"-92.303"
"2";"38.225";"-92.083"
"2";"38.225";"-91.063"
"2";"38.225";"-90.902"
"2";"38.225";"-90.743"
"2";"38.225";"-90.683"
"2";"38.225";"-90.643"
"2";"38.225";"-90.573"
"2";"38.225";"-90.173"
"2";"38.225";"-90.163"
"2";"38.225";"-90.133"
"2";"38.215";"-92.483"
"2";"38.215";"-92.373"
"2";"38.215";"-92.093"
"2";"38.215";"-90.783"
"2";"38.215";"-90.353"
"2";"38.215";"-90.152"
"2";"38.215";"-90.093"
"2";"38.205";"-92.583"
"2";"38.205";"-92.533"
"2";"38.205";"-92.503"
"2";"38.205";"-91.163"
"2";"38.205";"-91.152"
"2";"38.205";"-91.133"
"2";"38.205";"-91.113"
"2";"38.205";"-91.093"
"2";"38.205";"-90.913"
"2";"38.205";"-90.753"
"2";"38.205";"-90.723"
"2";"38.205";"-90.513"
"2";"38.195";"-92.483"
"2";"38.195";"-92.443"
"2";"38.195";"-91.253"
"2";"38.195";"-91.103"
"2";"38.195";"-90.902"
"2";"38.195";"-90.683"
"2";"38.195";"-90.663"
"2";"38.195";"-90.533"
"2";"38.195";"-90.503"
"2";"38.195";"-90.163"
"2";"38.195";"-90.093"
"2";"38.195";"-90.073"
"2";"38.185";"-92.593"
"2";"38.185";"-92.353"
"2";"38.185";"-92.333"
"2";"38.185";"-92.283"
"2";"38.185";"-92.203"
"2";"38.185";"-91.263"
"2";"38.185";"-91.183"
"2";"38.185";"-91.163"
"2";"38.185";"-90.823"
"2";"38.175";"-92.633"
"2";"38.175";"-92.613"
"2";"38.175";"-92.493"
"2";"38.175";"-92.473"
"2";"38.175";"-92.213"
"2";"38.175";"-90.902"
"2";"38.165";"-92.542"
"2";"38.165";"-92.493"
"2";"38.165";"-92.303"
"2";"38.165";"-91.233"
"2";"38.165";"-91.223"
"2";"38.165";"-91.213"
"2";"38.165";"-90.823"
"2";"38.165";"-90.643"
"2";"38.155";"-92.503"
"2";"38.155";"-92.402"
"2";"38.155";"-92.292"
"2";"38.155";"-91.152"
"2";"38.155";"-90.803"
"2";"38.155";"-90.652"
"2";"38.155";"-90.493"
"2";"38.155";"-90.083"
"2";"38.145";"-92.723"
"2";"38.145";"-92.483"
"2";"38.145";"-92.443"
"2";"38.145";"-92.413"
"2";"38.145";"-92.402"
"2";"38.145";"-92.333"
"2";"38.145";"-92.323"
"2";"38.145";"-90.693"
"2";"38.145";"-90.053"
"2";"38.135";"-92.773"
"2";"38.135";"-92.303"
"2";"38.135";"-92.163"
"2";"38.135";"-91.273"
"2";"38.135";"-90.813"
"2";"38.135";"-90.783"
"2";"38.135";"-90.042"
"2";"38.125";"-92.603"
"2";"38.125";"-92.583"
"2";"38.125";"-92.523"
"2";"38.125";"-92.443"
"2";"38.125";"-92.433"
"2";"38.125";"-92.402"
"2";"38.125";"-91.253"
"2";"38.125";"-90.042"
"2";"38.115";"-91.303"
"2";"38.115";"-90.943"
"2";"38.105";"-92.873"
"2";"38.105";"-92.813"
"2";"38.105";"-92.703"
"2";"38.105";"-92.623"
"2";"38.105";"-92.363"
"2";"38.105";"-90.953"
"2";"38.095";"-92.902"
"2";"38.095";"-92.803"
"2";"38.095";"-92.773"
"2";"38.095";"-92.673"
"2";"38.085";"-92.983"
"2";"38.075";"-92.853"
"2";"38.065";"-92.902"
"2";"38.065";"-92.883"
"2";"38.055";"-93.033"
"2";"38.055";"-92.913"
"2";"38.055";"-92.803"
"2";"38.055";"-92.773"
"2";"38.055";"-92.743"
"2";"38.045";"-92.993"
"2";"38.045";"-92.913"
"2";"38.045";"-92.843"
"2";"38.045";"-92.753"
"2";"38.045";"-92.723"
"2";"38.035";"-93.003"
"2";"38.035";"-92.883"
"2";"38.035";"-92.783"
"2";"38.025";"-92.803"
"2";"38.005";"-93.042"
"2";"38.005";"-93.013"
"2";"40.045";"-92.443"
"2";"40.045";"-92.383"
"2";"39.925";"-92.233"
"2";"39.845";"-92.133"
"2";"39.785";"-92.093"
"2";"39.785";"-92.083"
"2";"39.745";"-92.063"
"2";"39.745";"-92.053"
"2";"39.735";"-91.433"
"2";"39.705";"-92.003"
"2";"39.705";"-91.113"
"2";"39.705";"-91.042"
"2";"39.695";"-91.863"
"2";"39.695";"-91.853"
"2";"39.695";"-91.103"
"2";"39.685";"-91.963"
"2";"39.685";"-91.913"
"2";"39.675";"-91.923"
"2";"39.665";"-92.173"
"2";"39.665";"-91.823"
"2";"39.665";"-91.383"
"2";"39.665";"-91.333"
"2";"39.655";"-91.933"
"2";"39.635";"-91.353"
"2";"39.625";"-91.893"
"2";"39.625";"-91.443"
"2";"39.615";"-91.933"
"2";"39.615";"-91.873"
"2";"39.605";"-92.063"
"2";"39.605";"-91.853"
"2";"39.605";"-91.843"
"2";"39.595";"-91.873"
"2";"39.595";"-91.743"
"2";"39.595";"-91.713"
"2";"39.595";"-91.683"
"2";"39.585";"-91.893"
"2";"39.585";"-91.883"
"2";"39.585";"-91.813"
"2";"39.585";"-91.803"
"2";"39.585";"-91.303"
"2";"39.575";"-91.853"
"2";"39.575";"-91.673"
"2";"39.575";"-91.323"
"2";"39.565";"-91.792"
"2";"39.565";"-91.283"
"2";"39.565";"-90.953"
"2";"39.565";"-90.943"
"2";"39.555";"-91.803"
"2";"39.555";"-91.313"
"2";"39.555";"-91.143"
"2";"39.545";"-91.783"
"2";"39.535";"-91.853"
"2";"39.535";"-91.233"
"2";"39.535";"-90.933"
"2";"39.525";"-91.763"
"2";"39.525";"-91.753"
"2";"39.525";"-91.733"
"2";"39.525";"-91.673"
"2";"39.515";"-91.933"
"2";"39.505";"-91.733"
"2";"39.505";"-91.683"
"2";"39.505";"-91.623"
"2";"39.505";"-91.603"
"2";"39.505";"-91.203"
"2";"39.505";"-91.113"
"2";"39.495";"-91.753"
"2";"39.495";"-91.673"
"2";"39.495";"-91.623"
"2";"39.485";"-91.723"
"2";"39.485";"-91.003"
"2";"39.475";"-91.723"
"2";"39.475";"-91.643"
"2";"39.475";"-91.243"
"2";"39.475";"-91.213"
"2";"39.475";"-91.183"
"2";"39.465";"-91.733"
"2";"39.465";"-91.673"
"2";"39.465";"-91.643"
"2";"39.465";"-91.603"
"2";"39.465";"-91.083"
"2";"39.465";"-90.042"
"2";"39.465";"-90.023"
"2";"39.465";"-90.003"
"2";"39.455";"-91.893"
"2";"39.455";"-91.613"
"2";"39.455";"-91.203"
"2";"39.445";"-92.253"
"2";"39.445";"-91.973"
"2";"39.445";"-91.823"
"2";"39.445";"-91.542"
"2";"39.445";"-91.292"
"2";"39.445";"-91.173"
"2";"39.445";"-90.063"
"2";"39.445";"-89.943"
"2";"39.435";"-91.723"
"2";"39.435";"-91.542"
"2";"39.435";"-91.183"
"2";"39.435";"-90.923"
"2";"39.435";"-90.213"
"2";"39.435";"-90.193"
"2";"39.435";"-90.063"
"2";"39.425";"-91.773"
"2";"39.425";"-91.663"
"2";"39.425";"-91.633"
"2";"39.425";"-91.542"
"2";"39.425";"-91.513"
"2";"39.425";"-91.493"
"2";"39.425";"-91.223"
"2";"39.425";"-91.103"
"2";"39.425";"-90.213"
"2";"39.425";"-90.083"
"2";"39.425";"-90.053"
"2";"39.425";"-90.023"
"2";"39.415";"-91.923"
"2";"39.415";"-91.673"
"2";"39.415";"-91.623"
"2";"39.415";"-91.513"
"2";"39.415";"-91.313"
"2";"39.415";"-91.063"
"2";"39.415";"-90.213"
"2";"39.415";"-89.953"
"2";"39.415";"-89.923"
"2";"39.405";"-91.733"
"2";"39.405";"-91.663"
"2";"39.405";"-91.503"
"2";"39.405";"-90.083"
"2";"39.405";"-89.923"
"2";"39.405";"-89.813"
"2";"39.395";"-91.883"
"2";"39.395";"-91.663"
"2";"39.395";"-91.603"
"2";"39.395";"-91.483"
"2";"39.395";"-91.453"
"2";"39.395";"-91.292"
"2";"39.395";"-91.233"
"2";"39.395";"-91.143"
"2";"39.395";"-90.233"
"2";"39.395";"-90.073"
"2";"39.395";"-90.063"
"2";"39.395";"-90.042"
"2";"39.395";"-89.973"
"2";"39.395";"-89.783"
"2";"39.385";"-91.723"
"2";"39.385";"-91.713"
"2";"39.385";"-91.643"
"2";"39.385";"-91.233"
"2";"39.385";"-91.042"
"2";"39.385";"-90.303"
"2";"39.385";"-90.243"
"2";"39.385";"-90.213"
"2";"39.385";"-89.753"
"2";"39.375";"-91.703"
"2";"39.375";"-91.652"
"2";"39.375";"-91.163"
"2";"39.375";"-91.103"
"2";"39.375";"-91.042"
"2";"39.375";"-90.093"
"2";"39.365";"-91.383"
"2";"39.365";"-91.223"
"2";"39.365";"-90.083"
"2";"39.365";"-89.883"
"2";"39.365";"-89.873"
"2";"39.355";"-91.853"
"2";"39.355";"-91.733"
"2";"39.355";"-91.063"
"2";"39.355";"-90.743"
"2";"39.355";"-90.433"
"2";"39.355";"-90.103"
"2";"39.355";"-90.083"
"2";"39.355";"-89.823"
"2";"39.355";"-89.663"
"2";"39.345";"-91.643"
"2";"39.345";"-91.613"
"2";"39.345";"-91.463"
"2";"39.345";"-91.402"
"2";"39.345";"-91.363"
"2";"39.345";"-91.243"
"2";"39.345";"-91.083"
"2";"39.345";"-91.063"
"2";"39.345";"-90.983"
"2";"39.345";"-89.863"
"2";"39.335";"-91.953"
"2";"39.335";"-91.833"
"2";"39.335";"-91.823"
"2";"39.335";"-91.693"
"2";"39.335";"-91.383"
"2";"39.335";"-90.743"
"2";"39.335";"-90.733"
"2";"39.335";"-90.263"
"2";"39.335";"-89.973"
"2";"39.325";"-91.603"
"2";"39.325";"-91.463"
"2";"39.325";"-90.733"
"2";"39.325";"-90.623"
"2";"39.325";"-90.373"
"2";"39.325";"-89.943"
"2";"39.325";"-89.902"
"2";"39.315";"-91.943"
"2";"39.315";"-91.803"
"2";"39.315";"-91.783"
"2";"39.315";"-91.373"
"2";"39.315";"-91.273"
"2";"39.315";"-91.213"
"2";"39.315";"-91.073"
"2";"39.315";"-90.893"
"2";"39.315";"-90.542"
"2";"39.315";"-90.273"
"2";"39.315";"-90.263"
"2";"39.315";"-89.853"
"2";"39.315";"-89.833"
"2";"39.315";"-89.713"
"2";"39.305";"-91.983"
"2";"39.305";"-91.923"
"2";"39.305";"-91.573"
"2";"39.305";"-91.402"
"2";"39.305";"-91.163"
"2";"39.305";"-91.113"
"2";"39.305";"-91.053"
"2";"39.305";"-91.042"
"2";"39.305";"-90.703"
"2";"39.305";"-90.633"
"2";"39.305";"-90.193"
"2";"39.305";"-89.933"
"2";"39.305";"-89.902"
"2";"39.305";"-89.833"
"2";"39.295";"-91.893"
"2";"39.295";"-91.883"
"2";"39.295";"-91.803"
"2";"39.295";"-91.583"
"2";"39.295";"-91.493"
"2";"39.295";"-91.402"
"2";"39.295";"-91.313"
"2";"39.295";"-91.103"
"2";"39.295";"-90.733"
"2";"39.295";"-90.363"
"2";"39.295";"-90.283"
"2";"39.295";"-90.243"
"2";"39.295";"-89.983"
"2";"39.295";"-89.933"
"2";"39.295";"-89.913"
"2";"39.295";"-89.902"
"2";"39.295";"-89.853"
"2";"39.285";"-92.093"
"2";"39.285";"-91.913"
"2";"39.285";"-91.583"
"2";"39.285";"-91.513"
"2";"39.285";"-91.113"
"2";"39.285";"-91.033"
"2";"39.285";"-91.003"
"2";"39.285";"-90.383"
"2";"39.285";"-90.323"
"2";"39.285";"-90.152"
"2";"39.285";"-89.973"
"2";"39.285";"-89.933"
"2";"39.285";"-89.873"
"2";"39.275";"-91.643"
"2";"39.275";"-91.463"
"2";"39.275";"-91.393"
"2";"39.275";"-91.283"
"2";"39.275";"-91.173"
"2";"39.275";"-91.163"
"2";"39.275";"-91.083"
"2";"39.275";"-91.073"
"2";"39.275";"-90.943"
"2";"39.275";"-90.703"
"2";"39.275";"-90.303"
"2";"39.275";"-90.152"
"2";"39.275";"-89.902"
"2";"39.275";"-89.733"
"2";"39.265";"-91.893"
"2";"39.265";"-91.883"
"2";"39.265";"-91.853"
"2";"39.265";"-91.823"
"2";"39.265";"-91.733"
"2";"39.265";"-91.713"
"2";"39.265";"-91.523"
"2";"39.265";"-91.373"
"2";"39.265";"-91.152"
"2";"39.265";"-91.123"
"2";"39.265";"-91.023"
"2";"39.265";"-90.863"
"2";"39.265";"-90.743"
"2";"39.265";"-90.693"
"2";"39.265";"-90.383"
"2";"39.265";"-90.033"
"2";"39.265";"-89.943"
"2";"39.265";"-89.933"
"2";"39.255";"-91.953"
"2";"39.255";"-91.883"
"2";"39.255";"-91.823"
"2";"39.255";"-91.542"
"2";"39.255";"-91.173"
"2";"39.255";"-91.163"
"2";"39.255";"-91.123"
"2";"39.255";"-91.073"
"2";"39.255";"-90.933"
"2";"39.255";"-90.652"
"2";"39.255";"-90.383"
"2";"39.255";"-90.353"
"2";"39.255";"-90.333"
"2";"39.255";"-90.283"
"2";"39.255";"-89.893"
"2";"39.255";"-89.783"
"2";"39.245";"-91.993"
"2";"39.245";"-91.953"
"2";"39.245";"-91.943"
"2";"39.245";"-91.803"
"2";"39.245";"-91.773"
"2";"39.245";"-91.753"
"2";"39.245";"-91.683"
"2";"39.245";"-91.673"
"2";"39.245";"-91.623"
"2";"39.245";"-91.513"
"2";"39.245";"-91.493"
"2";"39.245";"-91.273"
"2";"39.245";"-91.113"
"2";"39.245";"-91.073"
"2";"39.245";"-90.973"
"2";"39.245";"-90.923"
"2";"39.245";"-90.873"
"2";"39.245";"-90.433"
"2";"39.245";"-90.313"
"2";"39.245";"-89.993"
"2";"39.245";"-89.953"
"2";"39.245";"-89.893"
"2";"39.235";"-91.943"
"2";"39.235";"-91.253"
"2";"39.235";"-91.143"
"2";"39.235";"-91.042"
"2";"39.235";"-91.033"
"2";"39.235";"-90.993"
"2";"39.235";"-90.753"
"2";"39.235";"-90.553"
"2";"39.235";"-90.053"
"2";"39.235";"-89.963"
"2";"39.235";"-89.902"
"2";"39.225";"-91.933"
"2";"39.225";"-91.843"
"2";"39.225";"-91.483"
"2";"39.225";"-91.123"
"2";"39.225";"-90.973"
"2";"39.225";"-90.963"
"2";"39.225";"-90.893"
"2";"39.225";"-90.873"
"2";"39.225";"-90.703"
"2";"39.225";"-90.553"
"2";"39.225";"-90.383"
"2";"39.225";"-90.363"
"2";"39.225";"-90.353"
"2";"39.225";"-90.292"
"2";"39.225";"-90.283"
"2";"39.225";"-90.152"
"2";"39.225";"-90.143"
"2";"39.225";"-90.063"
"2";"39.225";"-89.973"
"2";"39.215";"-91.883"
"2";"39.215";"-91.873"
"2";"39.215";"-91.753"
"2";"39.215";"-91.743"
"2";"39.215";"-91.733"
"2";"39.215";"-91.713"
"2";"39.215";"-91.542"
"2";"39.215";"-91.493"
"2";"39.215";"-91.233"
"2";"39.215";"-91.083"
"2";"39.215";"-90.953"
"2";"39.215";"-90.863"
"2";"39.215";"-90.853"
"2";"39.215";"-90.753"
"2";"39.215";"-90.723"
"2";"39.215";"-90.703"
"2";"39.215";"-90.563"
"2";"39.215";"-90.402"
"2";"39.215";"-90.263"
"2";"39.215";"-90.123"
"2";"39.215";"-90.013"
"2";"39.205";"-91.913"
"2";"39.205";"-91.893"
"2";"39.205";"-91.883"
"2";"39.205";"-91.873"
"2";"39.205";"-91.723"
"2";"39.205";"-91.413"
"2";"39.205";"-91.383"
"2";"39.205";"-91.283"
"2";"39.205";"-91.273"
"2";"39.205";"-91.203"
"2";"39.205";"-91.013"
"2";"39.205";"-91.003"
"2";"39.205";"-90.973"
"2";"39.205";"-90.823"
"2";"39.205";"-90.663"
"2";"39.205";"-90.652"
"2";"39.205";"-90.603"
"2";"39.205";"-90.573"
"2";"39.205";"-90.453"
"2";"39.205";"-90.383"
"2";"39.205";"-89.943"
"2";"39.205";"-89.823"
"2";"39.205";"-89.753"
"2";"39.195";"-91.933"
"2";"39.195";"-91.923"
"2";"39.195";"-91.833"
"2";"39.195";"-91.803"
"2";"39.195";"-91.623"
"2";"39.195";"-91.343"
"2";"39.195";"-90.973"
"2";"39.195";"-90.833"
"2";"39.195";"-90.753"
"2";"39.195";"-90.623"
"2";"39.195";"-90.463"
"2";"39.195";"-90.123"
"2";"39.195";"-90.113"
"2";"39.195";"-90.093"
"2";"39.195";"-89.753"
"2";"39.195";"-89.723"
"2";"39.185";"-91.913"
"2";"39.185";"-91.792"
"2";"39.185";"-91.783"
"2";"39.185";"-90.973"
"2";"39.185";"-90.873"
"2";"39.185";"-90.813"
"2";"39.185";"-90.803"
"2";"39.185";"-90.743"
"2";"39.185";"-90.723"
"2";"39.185";"-90.713"
"2";"39.185";"-90.623"
"2";"39.185";"-90.493"
"2";"39.185";"-90.423"
"2";"39.185";"-90.402"
"2";"39.185";"-90.323"
"2";"39.185";"-90.313"
"2";"39.185";"-89.973"
"2";"39.185";"-89.773"
"2";"39.185";"-89.753"
"2";"39.175";"-91.863"
"2";"39.175";"-91.803"
"2";"39.175";"-91.613"
"2";"39.175";"-91.583"
"2";"39.175";"-91.402"
"2";"39.175";"-91.363"
"2";"39.175";"-91.313"
"2";"39.175";"-91.093"
"2";"39.175";"-90.883"
"2";"39.175";"-90.463"
"2";"39.175";"-90.413"
"2";"39.175";"-90.402"
"2";"39.175";"-90.263"
"2";"39.175";"-90.203"
"2";"39.175";"-90.163"
"2";"39.175";"-90.053"
"2";"39.165";"-91.843"
"2";"39.165";"-91.743"
"2";"39.165";"-91.483"
"2";"39.165";"-91.042"
"2";"39.165";"-91.033"
"2";"39.165";"-90.933"
"2";"39.165";"-90.792"
"2";"39.165";"-90.783"
"2";"39.165";"-90.623"
"2";"39.165";"-90.523"
"2";"39.165";"-90.493"
"2";"39.165";"-90.373"
"2";"39.165";"-90.213"
"2";"39.165";"-90.033"
"2";"39.165";"-89.943"
"2";"39.165";"-89.833"
"2";"39.165";"-89.803"
"2";"39.165";"-89.633"
"2";"39.155";"-91.813"
"2";"39.155";"-91.803"
"2";"39.155";"-91.433"
"2";"39.155";"-91.413"
"2";"39.155";"-91.402"
"2";"39.155";"-91.343"
"2";"39.155";"-91.152"
"2";"39.155";"-91.093"
"2";"39.155";"-91.023"
"2";"39.155";"-90.973"
"2";"39.155";"-90.743"
"2";"39.155";"-90.533"
"2";"39.155";"-90.413"
"2";"39.155";"-90.393"
"2";"39.155";"-90.343"
"2";"39.155";"-89.833"
"2";"39.155";"-89.693"
"2";"39.145";"-91.693"
"2";"39.145";"-91.643"
"2";"39.145";"-91.563"
"2";"39.145";"-91.443"
"2";"39.145";"-91.083"
"2";"39.145";"-90.763"
"2";"39.145";"-90.473"
"2";"39.145";"-90.453"
"2";"39.145";"-90.383"
"2";"39.145";"-90.373"
"2";"39.145";"-90.333"
"2";"39.145";"-90.233"
"2";"39.145";"-90.213"
"2";"39.145";"-90.203"
"2";"39.145";"-90.183"
"2";"39.145";"-90.163"
"2";"39.145";"-90.042"
"2";"39.145";"-90.023"
"2";"39.145";"-89.813"
"2";"39.135";"-91.753"
"2";"39.135";"-91.063"
"2";"39.135";"-90.603"
"2";"39.135";"-90.313"
"2";"39.135";"-90.123"
"2";"39.125";"-91.673"
"2";"39.125";"-91.633"
"2";"39.125";"-91.623"
"2";"39.125";"-91.393"
"2";"39.125";"-91.263"
"2";"39.125";"-91.243"
"2";"39.125";"-91.042"
"2";"39.125";"-91.023"
"2";"39.125";"-90.893"
"2";"39.125";"-90.883"
"2";"39.125";"-90.823"
"2";"39.125";"-90.743"
"2";"39.125";"-90.353"
"2";"39.125";"-90.233"
"2";"39.125";"-90.183"
"2";"39.125";"-90.042"
"2";"39.125";"-89.893"
"2";"39.125";"-89.883"
"2";"39.125";"-89.873"
"2";"39.115";"-91.693"
"2";"39.115";"-91.423"
"2";"39.115";"-91.402"
"2";"39.115";"-91.273"
"2";"39.115";"-91.253"
"2";"39.115";"-91.163"
"2";"39.115";"-91.073"
"2";"39.115";"-91.053"
"2";"39.115";"-90.983"
"2";"39.115";"-90.973"
"2";"39.115";"-90.573"
"2";"39.115";"-90.542"
"2";"39.115";"-90.483"
"2";"39.115";"-90.333"
"2";"39.115";"-90.093"
"2";"39.115";"-90.042"
"2";"39.115";"-89.773"
"2";"39.115";"-89.713"
"2";"39.115";"-89.693"
"2";"39.105";"-91.693"
"2";"39.105";"-91.633"
"2";"39.105";"-91.313"
"2";"39.105";"-91.053"
"2";"39.105";"-91.033"
"2";"39.105";"-90.983"
"2";"39.105";"-90.493"
"2";"39.105";"-90.413"
"2";"39.105";"-90.373"
"2";"39.105";"-90.353"
"2";"39.105";"-90.243"
"2";"39.105";"-90.003"
"2";"39.105";"-89.763"
"2";"39.095";"-91.652"
"2";"39.095";"-91.343"
"2";"39.095";"-91.073"
"2";"39.095";"-91.063"
"2";"39.095";"-90.953"
"2";"39.095";"-90.363"
"2";"39.085";"-91.673"
"2";"39.085";"-91.213"
"2";"39.085";"-91.073"
"2";"39.085";"-91.053"
"2";"39.085";"-90.993"
"2";"39.085";"-90.963"
"2";"39.085";"-90.453"
"2";"39.085";"-90.373"
"2";"39.085";"-90.063"
"2";"39.075";"-90.953"
"2";"39.075";"-90.813"
"2";"39.075";"-90.453"
"2";"39.075";"-90.413"
"2";"39.075";"-90.402"
"2";"39.075";"-90.113"
"2";"39.075";"-90.063"
"2";"39.075";"-90.053"
"2";"39.075";"-89.963"
"2";"39.075";"-89.813"
"2";"39.075";"-89.803"
"2";"39.065";"-91.033"
"2";"39.065";"-90.603"
"2";"39.065";"-90.503"
"2";"39.065";"-90.033"
"2";"39.055";"-91.792"
"2";"39.055";"-90.953"
"2";"39.055";"-90.473"
"2";"39.055";"-90.033"
"2";"39.055";"-89.963"
"2";"39.045";"-91.623"
"2";"39.045";"-91.593"
"2";"39.045";"-90.463"
"2";"39.045";"-90.093"
"2";"39.045";"-89.902"
"2";"39.045";"-89.843"
"2";"39.035";"-91.652"
"2";"39.035";"-91.563"
"2";"39.035";"-91.542"
"2";"39.035";"-91.443"
"2";"39.035";"-91.413"
"2";"39.035";"-91.093"
"2";"39.035";"-89.933"
"2";"39.025";"-91.523"
"2";"39.025";"-90.993"
"2";"39.025";"-90.483"
"2";"39.025";"-90.123"
"2";"39.025";"-89.993"
"2";"39.025";"-89.983"
"2";"39.025";"-89.923"
"2";"39.015";"-91.533"
"2";"39.015";"-91.143"
"2";"39.015";"-91.023"
"2";"39.015";"-90.402"
"2";"39.015";"-90.383"
"2";"39.015";"-90.073"
"2";"39.015";"-89.943"
"2";"39.005";"-91.773"
"2";"39.005";"-91.763"
"2";"39.005";"-91.573"
"2";"39.005";"-91.513"
"2";"39.005";"-91.503"
"2";"38.995";"-91.713"
"2";"38.995";"-91.263"
"2";"38.985";"-91.613"
"2";"38.985";"-91.603"
"2";"38.985";"-91.583"
"2";"38.985";"-91.453"
"2";"38.985";"-91.173"
"2";"38.985";"-91.053"
"2";"38.985";"-90.183"
"2";"38.985";"-90.073"
"2";"38.975";"-91.503"
"2";"38.975";"-89.773"
"2";"38.965";"-91.633"
"2";"38.955";"-91.523"
"2";"38.955";"-91.513"
"2";"38.955";"-91.483"
"2";"38.955";"-91.023"
"2";"38.945";"-91.583"
"2";"38.945";"-91.402"
"2";"38.945";"-89.933"
"2";"38.945";"-89.853"
"2";"38.935";"-91.353"
"2";"38.935";"-89.993"
"2";"38.925";"-91.363"
"2";"38.925";"-91.323"
"2";"38.925";"-91.313"
"2";"38.925";"-90.023"
"2";"38.915";"-91.483"
"2";"38.915";"-89.993"
"2";"38.915";"-89.973"
"2";"38.905";"-91.763"
"2";"38.905";"-91.743"
"2";"38.905";"-91.353"
"2";"38.905";"-91.343"
"2";"38.905";"-91.313"
"2";"38.905";"-91.283"
"2";"38.905";"-90.073"
"2";"38.895";"-91.773"
"2";"38.895";"-91.763"
"2";"38.895";"-91.703"
"2";"38.895";"-91.443"
"2";"38.895";"-91.423"
"2";"38.895";"-91.353"
"2";"38.895";"-91.283"
"2";"38.895";"-91.183"
"2";"38.895";"-91.163"
"2";"38.895";"-90.093"
"2";"38.895";"-89.973"
"2";"38.895";"-89.933"
"2";"38.885";"-91.763"
"2";"38.885";"-91.703"
"2";"38.885";"-91.693"
"2";"38.885";"-91.673"
"2";"38.885";"-91.633"
"2";"38.885";"-91.303"
"2";"38.885";"-91.273"
"2";"38.885";"-91.263"
"2";"38.885";"-91.243"
"2";"38.885";"-91.123"
"2";"38.885";"-90.033"
"2";"38.885";"-89.933"
"2";"38.885";"-89.923"
"2";"38.875";"-91.743"
"2";"38.875";"-91.683"
"2";"38.875";"-91.443"
"2";"38.875";"-91.343"
"2";"38.875";"-91.243"
"2";"38.875";"-90.033"
"2";"38.875";"-90.013"
"2";"38.875";"-89.963"
"2";"38.875";"-89.953"
"2";"38.865";"-91.703"
"2";"38.865";"-91.613"
"2";"38.865";"-91.393"
"2";"38.865";"-91.283"
"2";"38.865";"-91.243"
"2";"38.865";"-89.983"
"2";"38.865";"-89.973"
